ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
7876,21556,7493,2887,6346,1805
8185,13804,1211,1960,18889,13909
3416,8872,11931,1618,359,11993
15579,19068,14355,5410,5285,7863
47,13014,15972,8608,21408,19345
21328,9494,4552,16187,22055,3457
2246,21597,6572,2399,17506,16118
14428,21950,18458,1820,18884,1482
577,4225,2543,17925,1514,21785
19451,4725,12393,1363,12305,13867
20523,19530,1116,2370,11357,18701
20082,19737,8367,8342,19728,19679
2749,13094,8888,15396,11954,17090
21820,573,14444,6395,14921,19548
2405,3200,12671,4166,15577,7654
7891,7502,3699,11496,1624,11219
15124,2090,3530,13842,5140,4984
12915,15893,2348,3893,14076,18832
1375,1196,17748,16061,13866,590
7413,18284,20989,927,21295,7725
7635,10951,15947,17081,7693,4351
21759,1460,22337,6695,2811,9638
11101,8274,14384,15386,21279,16015
2705,3614,26,9464,12783,352
17195,3808,21324,12291,14259,18020
10626,12073,17744,14754,7828,17796
8163,408,1508,5247,18560,18569
21253,3376,16569,12081,7390,19494
3787,19582,17701,14826,4669,11555
18298,17767,13793,17820,8464,6413
5368,22079,9921,22112,4916,18817
9130,2314,12116,21462,13005,7434
1471,20415,19028,11432,17884,3119
13140,1585,7323,16093,14509,8455
5968,18451,22040,845,16607,5971
384,7225,20842,5651,3803,1532
17152,16491,15096,6892,14043,16982
3496,3689,20836,13106,21721,8673
8630,10390,7740,6413,21103,9351
13127,8357,17330,19995,20866,8004
4200,2340,3138,19303,22266,2348
6653,20093,20714,18114,15242,16008
7563,20212,1694,14734,178,15266
432,12486,6562,11212,21059,18081
11525,2828,3913,11616,15426,20800
3276,10219,22378,17129,18754,7040
20096,21511,4154,14096,7581,5378
22183,11444,2641,1459,5944,4999
15119,10271,10506,12764,6876,2427
9728,8532,16646,11334,5393,12912
20691,20986,5367,20538,22115,15759
13016,16154,7570,7266,10768,3993
11907,9585,13116,13402,2548,6908
19471,19590,4562,8359,14900,22124
1822,13809,4767,15344,1592,5925
7724,16565,19584,1922,757,13220
12472,22300,12848,19743,3442,14785
1754,18297,2670,17989,14585,10516
14244,7370,2523,3487,4621,13877
18876,14485,2050,5769,2319,21471
2423,19318,1157,21316,5997,8591
14186,22159,13478,16675,8442,11543
7855,10882,12805,10706,17287,4485
8627,4815,18497,16766,232,21942
2597,21570,3623,10050,4382,8613
952,7207,10610,15606,5485,12981
16410,2570,20011,669,383,11392
10885,21136,14116,830,9451,8580
17073,16578,17012,21643,890,15821
4491,3597,912,5197,11046,10693
5831,692,17400,8008,19140,9997
5992,1748,17782,7430,6105,9319
8380,14464,16155,20385,10898,13280
3761,2508,10281,18729,21781,13369
15775,3148,19216,20480,11244,2451
8512,4717,9059,13112,14961,6845
11841,5005,18932,11112,2399,7992
18628,21812,15217,5582,17813,13595
2945,18403,12167,3100,11694,7927
1834,5755,14196,11183,9500,4943
22190,4194,2509,2502,12081,6859
1845,1374,15791,19260,18549,15626
1011,5459,9366,17909,16202,22268
11137,1965,10241,135,9370,11931
2161,10530,2298,18874,18299,14193
6762,2105,21161,17832,8806,7234
10814,21909,12868,4983,6338,6958
11449,16741,6316,9715,10559,10490
6139,7837,14479,8307,9034,1533
104,17002,13348,1522,1249,19922
7711,5730,7870,5901,939,9941
2660,4519,20885,7059,17600,20056
21029,16377,4606,13639,9908,15807
4799,15382,17958,21973,16900,2612
17234,5216,14118,16609,10880,13633
14684,13810,1919,11063,16321,1987
21054,8307,4933,2375,21318,5307
20250,14070,5991,11931,3527,22111
10411,10995,20030,6470,11788,7530
20166,19060,8883,17938,20306,18502
20811,8120,7440,17964,18844,12558
7089,15454,2607,16967,14400,21605
21350,10505,11686,16577,6757,8305
16225,3990,13115,8883,8029,13308
8336,8892,22358,1846,9319,16363
6424,1949,10106,5519,9249,18349
6050,21618,2643,11118,17578,6552
13237,14052,9277,17933,22184,15587
17790,13507,12817,17711,10053,22343
6101,6996,15903,9638,19219,10138
8855,19442,12936,5648,20205,4192
13434,19891,18229,19891,14353,21403
14580,20165,7590,21912,3960,20568
7801,20539,20985,12051,5567,22337
1103,13367,20259,18358,6215,9718
1169,3152,864,2740,19529,13031
17066,5255,1037,19544,9428,12350
15954,6872,18265,13723,14558,21200
11506,1207,21179,16347,21670,18214
20069,5302,13571,7643,10917,18827
19778,980,314,20758,2973,17320
16509,21981,7129,12124,9136,19912
5837,8086,14672,10540,14045,16036
2210,16355,10346,10808,6721,7044
10085,13770,7499,7852,11187,7886
8596,12352,10785,18170,5082,12798
16829,11118,17103,13060,14478,1049
7057,12694,14239,19207,9674,13395
9049,3914,1865,1610,14197,17316
21834,19771,18045,15283,19000,8539
19851,17042,3435,8680,3493,2867
4999,7638,4455,14126,20829,4591
2118,8676,4336,9544,18131,4144
14719,10600,9790,14483,20573,22100
5638,19258,7527,1607,10937,8918
8945,16100,19552,9631,12584,4369
2138,21278,19439,368,10489,5423
21127,9113,755,12158,13123,21133
8569,11505,15203,2442,3592,13443
4198,16974,8073,14299,4887,11240
7462,3495,1130,11988,2108,2304
3288,12025,2239,12613,1555,13455
22351,379,9703,13584,7888,17747
6747,12446,19471,18748,6920,5489
19053,10554,6547,15310,12191,512
15943,2901,11222,3601,10852,17485
7889,705,4178,13363,15973,20182
9933,12190,5235,651,10913,15474
17975,13681,16687,6971,9057,13604
16142,890,7305,18474,2591,14437
4930,7608,375,7637,11174,1659
4865,11751,21625,5006,1293,11623
16097,9361,6488,20731,17085,2579
13626,16937,4150,2301,7670,10315
12492,10729,11228,14781,6331,20438
19759,21565,12385,2774,22288,201
79,15906,14831,6110,7618,17092
468,11972,19212,18340,8329,13007
21871,949,20247,5092,21306,3169
2247,20796,10849,2894,19445,14354
17510,18789,21788,9550,2291,5094
19485,492,15616,18579,19089,15659
10111,968,18657,11773,17026,18019
13525,10721,7571,22077,5089,11498
3443,16130,17878,12191,13892,16733
14728,12587,9924,15327,5878,10538
16528,4782,7016,5421,20854,284
19817,13258,18572,7371,3652,21850
18342,11544,11117,10229,17507,1154
16742,12736,17299,5338,15373,9962
19855,14517,10607,3078,2948,12801
15106,4676,13829,8323,14599,17475
9267,16948,11186,19543,1753,9697
3644,4274,5372,5342,15513,20307
14305,8136,141,4981,7973,9673
11307,7595,17658,9294,7684,13422
14388,4293,18316,4327,732,8632
5757,17345,9895,8407,21991,3656
1864,18686,19427,406,10402,14826
3792,17006,2660,13922,9849,9781
19176,18349,7568,12390,18675,1725
3695,18508,2498,16710,6385,4957
19895,2847,13368,12932,10953,4264
7224,4540,723,7307,2611,13502
19098,19534,16127,11275,584,19898
2351,8133,9476,10319,14052,2773
5021,13532,11875,3706,9819,11474
22238,4581,11365,19122,5915,5494
6660,16786,7746,6052,14475,1560
255,2437,9466,3581,10899,12664
20320,14279,4979,9972,18590,21969
19631,11809,16648,21356,20473,18506
8281,1668,11360,16534,11740,14369
16407,19873,10309,18352,21229,19293
20720,6445,17105,14221,3978,2372
14818,20950,8324,3278,6342,15595
11195,9070,6233,7387,3606,4662
950,17171,5434,18897,8510,16774
801,20673,12964,6100,865,14720
19590,18161,21131,3908,17115,19614
6202,12517,11416,18467,8658,20277
9657,10728,11019,16302,15209,4359
20315,4286,4446,18584,7462,18271
1911,22151,10050,14470,10117,2654
10090,22313,15405,6831,20810,1027
602,15800,10599,8820,13786,18276
20134,9549,16015,3836,9189,19995
18856,18684,8981,7440,3449,16766
21968,20720,9630,6050,17868,3849
241,1993,21771,6425,14471,8893
10088,14614,14658,109,18478,4376
1550,2930,16430,14396,6610,12354
15671,15659,19171,4172,11957,6560
16955,6749,6068,20148,4240,195
1088,12204,12061,16301,4933,1807
3700,20736,2902,11888,743,16841
19824,305,12908,11999,11995,7805
13138,6722,3314,734,17595,19743
20751,14701,12555,13879,6919,5060
13616,12399,7469,6442,3382,10030
20901,20138,7237,19276,11142,17638
7183,11785,9540,21436,20308,18750
736,14152,14270,15957,14364,1738
15172,21749,19673,7715,14854,12623
9249,7819,10021,9202,11594,13648
18904,938,9308,15403,15217,74
38,14779,6954,6274,1990,11510
8453,7516,9910,10874,9103,9682
10378,5417,19182,16095,11160,2613
11337,18598,2102,19013,20814,8002
11503,5968,10123,15336,1078,6447
18954,3158,17783,2422,4932,11192
21252,15003,20736,17277,879,247
20710,22336,10581,6015,77,9352
21827,17313,9967,11558,18206,1121
6538,19470,7290,6325,22378,9459
8732,17670,8177,4811,10349,18526
21561,2432,442,9925,17734,13574
18384,22204,115,8911,17492,4965
13307,181,8119,19839,8932,282
17443,2269,6584,4186,7113,1999
16746,15463,6828,16677,21023,17688
4913,14896,17435,20211,482,1701
19783,18322,7299,1669,13953,19571
17312,21515,19147,11637,19939,16723
6844,10523,5482,5049,7089,20256
5672,6473,4534,20051,1108,10157
14001,9909,7886,10087,4220,21932
2268,4407,17415,8309,9437,20940
16229,17562,7673,14261,5766,14479
19551,16265,16036,5058,16317,8761
572,4934,14768,1853,17541,1611
3543,8009,1124,21518,16170,3578
282,10068,2079,8013,1806,6031
449,6467,19344,15616,16460,15895
18369,1417,2432,16889,1478,5168
4590,439,5288,21029,11607,3255
15626,18953,4205,12385,2946,22333
3476,477,14833,20034,20728,2475
14617,10550,20407,5383,7948,15664
10228,8974,14931,1731,19059,17757
9119,10822,12756,5415,19873,6190
18159,3415,7770,18815,9916,1960
11535,10062,11688,11378,12933,10243
9232,3840,7240,21733,3275,15299
11167,3309,12874,9875,4100,14144
15961,2727,9186,8667,11961,10303
9132,14990,16280,16006,16744,7021
11455,10208,10401,4955,10176,73
2461,16110,1241,17494,20143,4549
8322,20491,15060,19745,2908,19607
1752,17688,19878,15636,8710,751
15329,8384,15387,15108,21650,10079
11753,20688,7919,21355,12715,9514
7617,16770,9545,12966,972,6944
9764,15897,3233,22131,13029,20644
16604,7374,6048,14120,18980,19042
18503,17795,15114,21351,18743,10672
8862,12257,6904,7740,902,9057
3404,22330,19979,145,8536,20730
14907,10839,21123,3725,7352,10221
508,19182,22388,15898,20577,3003
17261,11478,13411,22389,15597,6746
2267,7310,19336,9440,5045,11406
17067,6916,20124,10765,10068,17356
6237,17505,9146,411,9141,4521
10943,12046,14629,16834,5501,19446
20838,4654,7377,1287,16946,14090
6563,6714,20520,7442,20477,77
10027,12328,4779,18856,15645,13713
4751,5816,17303,7845,9687,12118
11399,11954,14565,19635,1558,10483
2296,15564,16740,9811,4960,17350
4629,18041,8077,4353,11570,9711
16879,18348,8303,2995,14434,5660
12144,17175,7983,1766,21988,6118
4475,4704,19340,18262,17881,11294
2324,13795,15038,15390,6207,4077
1307,19606,14162,18231,17742,4766
6316,2280,16457,6440,20401,11710
18792,9516,11893,21918,5257,19633
13256,5286,7152,3287,19756,15020
1056,17671,14259,5327,8492,8310
18241,3688,20017,3877,13175,366
20998,3463,357,20737,2016,18913
15499,22112,19054,3474,766,480
19128,14662,7482,1383,4928,2402
7146,21685,2347,19784,18414,377
20463,1313,13979,20491,9195,18943
7796,3298,12831,20728,15404,1340
2817,15117,11973,20738,17083,9231
1359,17536,11732,20102,10007,8372
4849,4373,8434,8992,7399,13265
15700,20696,13584,5622,8025,6095
8503,9945,2847,19262,7365,9426
18468,1081,8278,7313,8194,16875
9718,3426,15112,22017,20849,15022
12738,7896,11008,2383,11377,3469
19737,9916,2579,16762,1037,3006
21326,14647,9142,13939,18853,6211
10047,3025,4326,19900,13501,8132
15733,21555,18043,4182,5037,16879
4672,9264,17765,15760,16553,15766
1052,167,3118,6295,9911,8926
13278,1679,4830,21276,13738,5947
3153,8526,20024,21541,317,20923
3424,740,5041,18927,14305,2182
15858,19956,11922,16711,17322,10482
1186,6029,17818,10459,19758,4968
4074,20104,5664,14403,2401,4628
12652,3453,6595,5855,9111,12885
273,14059,11148,1288,18637,20239
5296,16222,13994,10339,13238,15122
16696,21936,20936,22331,78,18508
7009,4629,18653,20201,3910,393
48,13931,17946,18276,17870,21837
18588,1118,1949,20433,19073,20889
8412,15807,10631,21499,12127,15117
3775,12492,11303,19292,145,14877
18526,2873,565,130,5069,1437
12024,4486,16152,16573,21176,5478
4375,7621,9706,3349,22160,4417
11800,7140,13339,5869,13109,17547
16559,24,6558,12825,11884,20465
11401,13605,16836,14971,3773,8533
16914,16040,762,9605,18620,13657
11894,14884,945,1894,21188,17193
8560,10360,21920,16902,8171,2495
5118,19236,20257,16366,3134,4832
17555,2690,996,3499,12965,5488
16548,2258,7614,18555,13810,21860
4424,13236,13904,6607,2922,3634
16059,17792,18779,1527,20090,19081
6482,18167,7969,7368,14754,21973
12692,16494,12867,8262,2760,16820
1043,19293,19119,13545,6632,17126
5772,19835,19403,11882,16534,9703
16648,12833,6260,4472,4929,10706
19314,8303,12403,10002,19304,8131
4702,2242,21553,8469,10230,6061
21539,17973,11924,16509,7851,13755
17914,7445,11178,3625,13321,4167
2173,13388,2681,7270,8490,1898
18579,16694,8895,11833,7558,15203
7475,7895,11560,7706,21245,16306
1953,17628,18009,2004,12144,15138
18068,5962,15682,19629,12294,664
14594,2239,7744,20222,11937,405
12902,6345,9132,19818,4330,9743
12095,17608,6305,18481,10437,2273
5517,13598,9283,20381,14629,21649
12375,7284,22017,7883,9943,4867
18049,19008,20925,5412,15466,9872
19622,9254,12621,9324,10455,2607
4479,2202,21915,12650,20660,20162
19341,14016,9491,12992,11973,1697
10867,7361,18647,16977,6850,16842
12177,1055,7964,6906,12992,22089
10374,18534,17237,224,271,16524
16179,13749,11728,13530,10363,7326
13832,7322,9483,18013,7499,14863
8407,21236,18403,7591,22301,13016
6934,5707,20702,11573,7023,11641
8168,10182,7024,6930,5998,9782
8715,5544,7044,131,20123,4346
222,15222,993,11545,18945,14367
12858,1851,8797,13192,14372,18681
21969,16053,10686,20865,7193,5525
7849,19282,16549,20837,108,11462
7509,14387,16171,19842,11103,15414
17040,10066,6531,18311,11386,20857
3300,20078,14929,15891,21187,21317
11522,2942,14922,13093,3748,21965
21413,16789,18638,15624,6454,12605
18240,4960,302,7376,20606,15704
430,13326,11853,16189,18811,11042
12543,843,117,22151,9880,15158
1050,15883,17793,9767,15223,17271
4316,173,1911,9872,10744,6326
14066,20215,5047,5279,17349,4682
21059,9553,10980,3742,12509,11431
9023,9104,5157,8364,6034,14606
19164,7902,13743,18374,11851,4594
8435,15950,5717,11798,9129,17918
769,14331,7139,9766,15763,12738
5544,4679,16881,15164,11201,12499
19905,19583,19276,15212,20803,1910
13535,10040,14699,14822,19889,1736
6980,13260,15193,13945,10958,16195
21266,21710,10889,1844,5013,13721
11793,4911,20657,2872,3499,15552
13693,7702,6602,14867,12303,21799
19174,2941,9331,5679,13128,7727
12513,12229,7544,10470,5676,13898
16409,9115,19667,12585,11895,18134
505,23,7989,19737,14726,13429
8184,3938,10908,5418,18105,4427
22348,10368,21760,940,16365,18044
4820,11830,4176,7015,13443,9232
20733,11770,12646,6135,3233,632
8320,14242,11892,321,1489,18755
14282,9773,21597,8397,15421,7892
13265,10603,22371,1882,5857,5302
22012,5792,6310,13435,17668,21685
7253,12732,21052,13258,16355,1251
15897,2299,13644,13456,22026,15258
21269,17898,8481,3001,7295,9297
7839,3952,13256,3269,22245,4646
5009,22034,21519,16320,20452,6188
20812,17702,8609,16613,7233,17280
15988,9590,10413,16278,16310,17463
21230,5965,8264,7397,5472,13586
10700,515,20449,5292,4732,13423
16707,15296,5171,13171,4270,20366
19064,2920,2716,7988,12723,12249
19534,15020,11532,17566,17252,2263
1395,11664,20270,162,1833,17571
19705,10843,10282,1156,10862,9333
13304,20174,12460,15118,7697,9628
2084,16320,20523,19509,14144,15836
12987,11901,5820,7954,2296,3009
1563,16562,17350,9749,2840,13210
1606,8876,4692,21216,9467,12745
19023,22226,1727,1205,14992,21425
20712,10305,8788,22170,5787,9431
8059,1742,5846,4629,16473,8960
17753,943,12381,17747,4619,7096
8406,19212,11956,20688,19377,8835
16257,8709,17590,22318,18924,21867
3511,16249,17155,7601,4914,16860
6057,14609,4620,12152,5097,14495
19523,9171,12119,15483,13848,17507
17029,2399,17065,22358,13622,14567
13489,8370,9284,8064,225,3716
7569,9,19517,6292,954,15182
20506,10322,16532,6856,19737,15205
19388,17183,7738,16733,3744,12221
22303,14838,16294,17567,4827,1091
5740,11956,22295,7052,12340,7070
1106,19402,18690,22356,8890,22387
16210,17165,6129,21735,5124,4458
646,7814,12459,8974,9996,7694
1038,7881,7752,14207,21813,45
20102,9102,17949,2528,11658,17468
6307,18588,4713,12169,19120,5134
18960,8498,3981,22080,9009,11758
13634,16374,7053,678,11172,6945
1978,20224,13243,20832,21120,9336
11897,16238,11537,4940,15959,16956
15803,16341,7807,5737,2483,16658
10337,19319,13195,12824,17269,15109
3835,3187,5251,16957,11197,18052
6277,3347,6156,4449,16536,20164
15082,14999,14327,9436,16395,1444
13004,22392,11422,14920,20026,11709
7549,15048,20128,2397,7177,12487
21009,18861,6152,4402,13831,16120
4430,10041,6827,13849,13716,2687
4466,10067,2743,20039,12411,19616
13771,6425,22164,3858,5362,7476
11781,2997,5636,18488,1547,21805
4025,1735,19056,8714,19206,1228
9476,1931,8530,4522,21683,16745
21004,12541,20461,11234,9419,21390
10846,10786,2438,19971,4381,3640
11303,17079,9342,2102,19137,5989
19363,17543,18025,573,19470,8393
3157,14534,3498,15179,1972,1350
15644,9495,16763,19494,16834,13370
2661,2312,11767,4470,21163,4794
19711,15385,9998,2222,9644,3092
625,18087,21156,3167,712,15418
12078,1005,2223,8172,9496,2046
375,5111,8743,2541,11274,3820
10125,15435,5512,11853,21352,223
8321,13582,1605,20415,8992,21290
3066,7511,14396,5234,8613,12464
3243,19310,8413,5376,7024,5945
1390,9534,22343,2923,14972,21672
4935,20753,5387,5846,16472,11177
20160,7149,2205,14970,11058,22023
4249,15631,9442,234,3206,12602
14054,1097,2820,15668,21514,7432
7272,5693,1783,1222,14160,7946
6679,6897,22287,3274,3065,20571
16203,638,6504,7413,8363,4782
17514,12663,16304,16774,6360,10400
6662,16631,11258,19626,1913,4608
18276,6056,2146,7640,20567,17647
20871,9626,1762,2062,10612,9193
12093,8803,2885,5966,8665,19245
18270,18635,14993,159,12158,17375
11453,2641,14164,14834,5930,21042
11789,17619,13204,7748,21385,5383
13554,3966,3313,13848,17526,2336
10002,2215,18606,20932,12021,21580
4345,921,10022,11474,11530,17957
14978,9795,6118,13241,9726,4613
19559,3064,13712,16847,21762,14998
14828,17905,22249,6691,4205,3431
16657,10813,17203,14672,8625,18922
19124,22228,22020,18689,8186,17447
17246,8156,3905,1129,21053,21157
6213,4950,3522,15734,9947,21506
10809,2024,16361,14902,10373,10836
4841,17746,7594,1511,7016,13620
19796,14980,11456,15842,7069,10423
6572,7633,18511,15869,10332,22069
1623,7447,8750,16666,11091,3600
21332,7587,17751,4305,9718,17477
2141,16891,13643,4704,6451,13844
5453,6581,7365,14321,5956,6605
16571,3590,13280,1480,8280,8352
4737,1306,3631,20840,849,19617
19276,13664,6622,19288,11859,14089
7729,16018,16429,18477,7585,15770
401,21507,620,9837,5972,2507
17020,7580,33,5871,9585,6861
14737,22369,7057,7859,15147,19853
13495,7164,18468,15219,21551,2151
13250,9100,20340,17303,12183,16609
8471,21609,16592,13682,13281,3306
15075,758,19640,12428,16750,19031
1652,4417,5612,14366,2243,19495
2024,8183,19195,18092,11501,7965
8023,7157,12634,10054,947,20985
881,1455,147,4104,887,4040
7996,21137,20442,19236,3958,7623
15370,18029,6537,10302,17263,15278
10784,20911,999,16083,15778,8478
10860,11185,15458,20720,12839,8675
9931,10376,19619,1183,544,5709
1860,4977,20881,21781,411,9815
8491,21211,2926,19709,16848,15640
19749,4854,19055,18645,11965,10562
1851,8979,21159,10003,857,21044
6564,6076,4865,8806,17329,5146
6907,2422,1343,13230,15937,7608
20633,1955,7235,2022,782,17910
19703,6786,16607,19090,5699,8882
14897,19135,2219,7709,18665,21344
8000,7258,2977,19897,3165,8686
3339,9496,4718,7066,10218,18513
1749,16139,435,6204,10928,599
19034,9930,12494,19711,20938,5848
16013,7656,6120,19585,9505,663
17180,19144,21506,5303,221,14491
8342,9997,12466,13961,2952,21358
3610,21887,3990,18752,20291,8148
13708,19279,6312,8959,10426,6473
22228,997,8892,17245,6119,8958
10745,15606,18256,16941,12880,5236
12433,16150,19734,16381,12208,20458
2057,8976,14596,10759,13308,5955
19426,7369,12653,11893,12734,19517
1798,13117,11634,10095,17757,14142
9792,9226,17013,14595,8962,7213
17876,6694,20762,12324,14609,11661
