ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
18097,12864,11011,21366,20649,20539
12750,14390,12816,6378,15007,14777
2550,7335,15725,8201,9491,5350
6769,19085,8584,10030,16194,1005
8226,19628,22053,17906,6784,11330
2816,16629,7480,17580,14926,1332
1441,3322,8922,6833,19941,5839
18959,14770,16782,10675,14330,5371
22110,2087,15572,6855,6258,577
12950,17730,10388,18513,1364,2957
20976,5907,19634,7377,18954,21583
11583,20537,14264,594,1430,11569
2096,19684,20652,4656,4363,17605
21665,3056,9844,4070,11036,21720
13075,2737,10976,6963,1289,16284
1869,9386,514,20568,19165,7184
13207,13024,19867,19188,839,3915
18305,11573,20445,10174,9375,5524
11603,14789,673,3368,9628,12240
8372,9257,16610,13185,4344,16826
12449,20594,22121,11147,21284,8848
6960,18608,12196,15889,10154,18246
13340,19596,10040,13783,21115,149
21662,4997,4004,17707,13519,11461
21221,6065,20749,13965,10123,11475
13912,1444,18437,10207,14021,19338
8454,17353,17027,18423,21519,20314
7380,16,16103,16486,21386,11455
2124,10335,16767,10283,2131,3995
12985,13470,4492,10071,18263,3198
2238,19654,10907,2641,13295,12863
18790,11428,16276,4520,15445,5231
1073,5875,15906,2226,35,21394
15635,2778,12747,20847,9138,3730
5153,3545,11006,3131,19252,4165
2859,684,918,4096,16722,7680
11047,18286,5495,19496,17266,3223
13831,11848,19111,14053,524,18914
18191,13802,132,7343,19057,17122
21016,4118,6852,2797,5650,3282
7539,20680,18218,17222,10825,18607
8887,14115,22320,12097,11082,20112
19850,8312,20387,13483,1081,6599
9207,19532,10064,1396,17467,14617
14484,6618,6928,7910,591,16548
1504,17858,8160,6816,18408,4387
4524,16234,1527,5460,12680,11125
11138,9458,2266,12394,12431,5441
21422,8540,3078,14231,7243,16101
9968,15825,2617,7949,17439,16713
722,8522,4192,16692,1729,18867
2995,9535,17920,6986,19571,7712
6745,19882,10087,19673,15410,3765
9990,9021,5945,3923,1099,15197
18689,15688,12318,1889,5502,20639
189,11451,19468,6759,21891,18025
4348,1025,21769,12749,7760,1975
14449,1346,17475,17897,11356,10767
12141,21193,15907,16029,10184,22167
19282,5784,8496,8217,9675,9917
1108,9689,21643,17465,7300,1377
669,2921,1311,21748,17642,17861
2295,20204,18307,1799,4675,12370
14293,8366,4993,1523,774,13813
2743,3802,15030,14749,20898,16573
11305,18237,4086,1850,5310,18751
3823,21878,4900,13454,13000,29
1844,8234,10580,16086,9109,11883
278,4525,396,9190,15017,12182
13933,3823,6658,7166,12194,1712
17540,15949,7276,2290,10524,16298
6044,17110,10109,16372,2374,10218
11756,13109,15568,16770,6411,4856
14073,7467,2638,10612,14204,21440
13426,9518,277,14128,9894,6789
22068,4716,2443,6,12247,7047
6649,22246,12588,2278,6607,16682
5646,16588,20246,11178,9743,10971
6088,14139,9465,20303,14600,11108
8465,22358,2452,18347,17196,12835
13802,13276,14167,9433,8944,18547
1976,10559,4427,19612,12636,22300
22091,6380,15887,12692,18119,20197
11032,15333,1291,3500,3244,2384
17824,15092,21732,15454,16718,20586
14107,22287,10549,4391,12780,9043
11461,16669,1996,17480,7475,10132
711,18605,14316,7995,3120,5820
13412,18001,15564,837,16330,10504
4211,21345,14076,11982,16912,14710
20399,17434,1165,4333,5032,2055
4534,20169,6873,4583,13673,9102
18387,9427,9828,4645,19378,3011
6789,17113,10952,3696,11068,16635
4626,4378,2166,4012,12551,1484
8856,2254,12510,2970,17637,12259
535,2512,21284,13154,12953,17991
10511,19018,8815,3613,16840,780
18518,6231,9997,15090,9429,8106
4085,16808,907,5139,17616,5831
16428,19055,11944,7409,10049,20630
14299,4316,19842,11954,15468,9461
16011,13055,7555,16966,1951,16902
20064,17996,13052,13767,9007,3087
11014,14921,13551,6958,8865,5553
9808,10191,1616,6820,21987,20141
5236,1565,17525,3402,11706,4534
9379,16727,12736,17831,8826,2919
9108,13460,5845,4130,7003,7553
21098,20540,15276,22262,15525,18488
11938,17337,5016,16119,9052,11638
677,18966,7810,13744,15749,8995
17137,13076,18662,21914,21698,15148
14419,19232,13746,9915,8796,6481
7819,1419,2000,19775,15065,5960
17666,6264,1314,21913,9590,15262
10444,17227,22353,9704,16662,1492
4907,21801,6751,10996,7577,15837
4011,20730,6832,21846,12055,709
561,20505,12108,9877,8080,8237
16227,5159,13357,1490,15797,19845
11526,19109,4712,1207,3678,21459
19142,11734,16807,20162,2065,3210
21209,10808,17717,6244,14519,6705
21701,1609,6506,2972,13928,19560
13213,20856,19354,8643,11004,19888
16598,20071,7792,7735,8482,19805
13727,9235,1476,624,11520,21743
9010,7052,5729,8506,8433,4231
4312,21071,15450,21243,18169,20847
1306,440,1670,5847,2537,7222
8954,11682,8499,7983,2472,19933
19470,5756,20867,11771,21051,10501
10040,3501,3191,14909,18458,5992
12532,15182,18781,1563,5046,15406
14892,17279,8044,20167,18985,18652
824,21621,879,1819,4449,8535
4649,14529,11190,5348,20909,6187
13066,1325,15898,9182,15222,18766
21959,4638,9248,15302,2745,21900
2609,749,21588,10280,14456,2164
21950,15721,1265,12089,22102,7147
16812,18727,7779,16354,6067,2149
18014,11593,2559,10451,22305,6687
15046,1843,8711,12502,901,5518
11708,6133,20123,2020,10351,10466
20195,8256,12809,18773,18976,10530
18262,9340,16816,17866,12446,109
10457,18808,3056,11963,18415,7311
15220,9651,15703,5096,11883,3804
20920,6414,1488,1049,3293,4989
3430,12511,12991,4303,15631,17462
15443,10988,9338,8641,15531,7831
11916,14086,16042,993,20679,18543
4063,20981,2762,6850,5189,18350
4337,1216,18215,17351,18874,20186
3690,21302,1347,14165,3737,17312
6770,7359,16489,18130,10098,17975
9694,8963,1887,11089,8817,4261
3638,15892,15062,22191,19462,5534
17427,19753,14359,5668,12808,20208
10240,11903,6089,13997,9267,15363
16678,15051,14272,5335,10940,1018
15214,1966,20163,4390,978,4757
39,13279,16557,18003,10438,13001
13733,17265,15925,20851,16060,9187
2787,1712,14105,17234,12082,11168
6942,1163,13236,3559,3119,4469
12395,12156,9878,540,14761,9327
9486,18280,6815,5667,14282,6752
9349,9378,16509,5014,11184,20347
11110,1649,11139,17275,7843,1610
19669,7112,14538,5561,17915,11676
8765,10775,17671,13266,6154,530
5318,15159,2355,2697,7473,16940
4580,21386,3862,74,21329,21899
1494,11630,17970,17142,10578,17308
22042,20531,18722,11420,18907,12819
14592,13566,18902,17864,14198,21363
1928,2262,9668,2095,21371,20062
21723,11879,158,15340,434,19348
9067,16030,4675,6429,7354,15726
7335,9504,20040,12752,5117,6399
2169,6131,3371,4011,14211,7151
12140,10226,9493,6086,11433,13304
10598,10689,3121,13715,9956,21360
22284,10174,1004,6812,10858,10865
3398,19295,12193,14580,20153,18368
13444,794,10301,11993,2311,16020
14370,17709,7633,22174,21802,5499
3367,1709,10630,9507,21495,20276
14537,2454,1984,1539,20172,7569
6561,8521,8332,861,10728,263
12836,16600,13371,16085,11232,7075
19364,1296,12114,7518,5038,4455
4103,3636,21397,14599,2595,1722
13841,13548,13798,1619,10057,10307
15401,9281,19937,12859,2246,8128
3643,11206,11598,6510,17737,5677
12774,13327,19252,14549,19432,18327
11285,15314,835,17871,16318,19125
1265,8900,9206,18804,18687,22299
4172,3176,15351,17123,22044,17045
8744,21544,6021,9563,15492,14523
16070,20881,1348,4769,20719,10437
20827,14640,1628,13568,2525,6045
7071,6827,20114,15096,6261,15295
7076,8383,15408,638,14042,13714
7685,16618,19226,20690,16692,7172
19565,19584,15526,73,4880,2568
20465,7611,4491,5971,20670,5956
16594,17783,17645,21701,6198,5674
9611,8992,8619,3776,15721,15036
5040,13662,7890,1760,19420,17883
6310,1987,18952,14930,6048,8579
19472,1619,21288,20923,15889,21834
2390,19653,10798,6084,22030,1360
21664,13320,6559,18201,20140,9943
11946,12731,2197,19989,12372,5616
21673,12470,16145,10891,2547,2875
5950,3360,20208,1808,19060,11414
8246,12946,11758,3103,14396,17712
1288,16232,10182,11514,6909,4790
3805,10949,17272,7606,4696,10488
13742,21426,287,14233,16801,13942
9599,21173,12289,17543,1049,16053
18835,13148,11517,4777,19512,8416
7031,2400,16166,12942,17533,2537
4612,15737,17597,15251,6601,1647
12737,3339,5077,13071,16342,7467
7346,11424,14296,20380,10700,3685
504,8495,4879,10768,7999,12913
13356,3782,11481,18385,11972,19692
8749,20682,2633,14999,3198,11216
19504,9513,6698,19002,20795,1575
16413,2557,2771,22247,990,11068
22218,21715,13620,477,22121,9742
4726,10781,19588,10699,10711,12772
5174,5797,6949,12875,4289,13522
16007,18222,2234,2647,15053,2949
601,8253,13272,18124,1469,21538
8187,22360,3018,7459,17766,16845
1857,22284,4220,9650,7511,7582
22007,9148,6592,15238,6736,660
3753,6624,21573,1127,12242,14127
13390,12270,8686,70,3981,15789
19157,20648,13481,7856,16586,19553
16030,7985,16213,19148,9833,15488
3729,2199,7439,8200,20408,12537
5990,9332,11826,10846,11296,15810
21435,9081,9130,6484,14515,668
5056,17946,6476,3569,14466,11556
8720,17317,7981,17823,2224,3408
16641,14971,14582,16811,1299,13808
10959,22262,10451,17935,18350,1888
16020,12360,1483,634,8070,9148
18614,8076,15148,7510,731,15855
16451,20865,1495,13114,17549,10803
8165,827,18061,1427,14866,206
8767,11325,19562,18983,15646,1618
9298,12342,3874,11294,20054,18348
6457,22270,7575,14268,17333,12752
9229,5876,10361,12456,16124,10415
22379,11149,12926,18171,4108,6975
10635,16541,12913,19805,16501,14180
3345,6824,12826,2432,13916,9233
12942,10562,19131,1166,9874,4785
6502,15396,1518,15972,6547,21320
14134,11550,15349,17829,16388,18178
7583,10816,18335,3114,6606,20862
14835,4423,8790,16574,11397,4623
14202,14063,4298,10841,8741,8045
12685,12547,4225,5432,12444,15561
4919,14469,20263,10235,8465,8289
21967,10598,19230,9745,10780,20077
2973,6635,15211,19138,4217,9686
10972,15428,7246,6732,17045,16316
17638,3559,940,8453,658,6315
18745,8589,3418,10941,17430,13893
19916,9444,1049,18529,15625,11371
402,22072,4308,6016,3787,8454
10383,16554,10817,2720,21432,8315
14451,18153,21779,21747,4346,21944
18720,7860,9777,7722,19335,3247
4002,20883,7169,3021,18176,4114
4638,15734,4789,16910,18014,1836
11234,19436,19522,560,1607,1743
18392,12127,19702,16764,17745,12803
5414,7216,16962,3591,8633,12003
17096,17873,21688,1732,11343,16327
13990,5282,12229,15709,3294,9840
9926,4909,8607,17936,1451,7671
18520,11032,22190,11215,11971,2341
15306,18528,19802,8930,811,14309
19382,6267,21919,21288,3602,2783
5219,19308,16461,6374,14634,10714
11544,7500,11022,12907,872,6502
2985,13674,6619,2865,21780,2169
8769,6296,7561,22250,9808,662
19469,20370,7150,10562,9274,7535
15591,18710,5970,12741,1697,10952
2706,1775,15025,16636,20193,2683
17031,2459,15102,4037,597,14266
9468,14702,14291,4255,8939,3215
11333,2243,7578,16516,21976,7857
10236,13462,13762,8020,17861,5593
2888,7471,12824,4031,460,7929
11518,4442,18176,2006,14760,9535
7107,773,22212,4271,5498,1080
4083,1500,12148,21237,10993,7468
19031,10078,10172,13362,14383,3884
18012,7532,21320,14915,2004,7126
4903,1959,10913,10111,3300,2322
587,6936,2351,1176,10856,11436
20033,8079,12577,17470,6867,3816
7166,6990,18060,4072,9186,17748
4069,13216,16386,10272,12779,7230
15134,13992,17716,8589,20673,556
16262,2948,6494,2946,8529,14379
15740,3890,4351,19615,4814,8878
20494,18277,19638,19658,4406,160
1912,7409,21032,21932,14707,17108
13156,15781,8431,1029,14253,9465
9318,1234,18521,12509,21018,5653
10603,7590,8995,9967,9369,1066
15415,13581,21360,13675,3673,15935
22278,16185,9654,2444,11833,8961
5877,16351,21474,4300,3042,11339
17333,1426,15323,16201,15071,2672
10574,2495,17708,15202,11535,16564
19866,9406,3076,20822,10193,22047
16694,9764,8860,17049,8342,16537
13526,612,13103,3082,2693,20738
18478,19898,3918,13451,8591,15505
20398,4181,12675,15788,12161,9029
5312,21877,20380,19663,5791,5508
20414,5131,733,16071,5307,5747
12313,7722,15471,18855,1719,10213
1917,1476,15218,19511,19037,10258
6763,8624,15445,583,21856,15600
20373,2275,19149,20134,6490,6132
11517,6973,16261,14857,21248,6349
9533,38,19604,16805,3137,15658
10230,10024,17500,9337,4543,11731
6566,8544,17096,16920,14089,20779
9551,3822,11574,8737,13255,13224
8526,107,21467,2621,2610,3709
16493,7820,5540,11552,8862,13112
21932,3574,4508,14099,5896,15294
15379,8326,11507,12380,13995,5562
20512,15534,16652,7824,3273,7572
19224,4557,19919,19950,18773,5684
22157,8722,8166,15346,1038,2441
21079,12200,17251,21685,9404,3102
21327,20102,16011,1439,6819,7212
12312,20338,12966,13378,16234,1019
5090,7435,4468,17807,8556,4178
2479,19114,20644,5156,19598,4677
14360,3609,21721,20910,18586,4640
12429,13505,14254,11799,19273,2664
17376,6989,4270,1713,12623,21245
6423,8363,3826,2094,14679,14794
569,13765,1409,2100,10773,14338
9507,16267,5284,10121,4785,11183
10621,15762,6158,17061,2758,14637
14529,17249,16853,18549,4807,341
20038,13381,3258,9581,17672,6632
4895,22150,18487,6866,5542,20321
20404,3891,343,600,593,10039
6898,4323,22264,14273,14040,4842
20217,10717,5796,16352,18419,19198
6525,12853,17696,1679,19931,15151
9767,6526,21638,8108,3733,6186
1347,5533,8614,7875,8078,3052
7870,20570,18954,17347,4120,17676
2301,5598,7254,4079,20357,1840
10500,12996,11540,13923,3859,6115
2961,9096,6290,22140,15519,13259
12040,3156,18058,7348,13792,4543
18436,176,2510,18218,9277,15926
5545,11246,12946,1180,14923,18883
15079,854,18421,12685,18607,2975
6149,16989,6150,19662,898,11256
16119,2542,17887,10118,17887,21212
18484,15768,13400,1616,13418,21199
9660,10686,2332,20846,9363,11819
244,22187,9648,6637,2555,20952
14975,16489,4275,206,15533,19107
5582,16192,21121,14511,16624,6428
4953,21751,164,3060,6494,14631
2445,11353,13384,16115,18312,17626
2517,16113,7217,2293,14602,9361
1888,19780,6635,17759,20972,17750
4330,6887,6748,7793,21757,13106
17524,13383,13917,14768,19211,16643
4624,4005,17053,2234,148,10814
16606,14764,13692,4591,13549,19592
6943,11140,16245,4167,567,6785
17630,14942,10740,895,9279,13957
22018,14625,20255,9671,8230,19443
2629,15217,21544,3486,4502,2710
17025,2225,19779,7050,7719,22121
16985,9074,16626,6233,17624,2383
13312,3061,14050,3239,21379,15370
17644,14735,8268,21295,4771,17437
12479,8368,14307,18824,16393,306
343,21257,13940,13511,21423,624
18907,8377,13765,12889,18420,8668
6849,11623,11144,7783,4494,15885
10567,12649,3581,20660,5585,1678
10051,5674,3329,8869,2845,5102
4289,461,18383,10148,1374,13932
13889,9583,2838,22147,12849,11987
18936,18541,12811,1879,20629,15124
16498,9634,10872,18717,3460,6461
22003,8268,21493,12620,134,15424
8344,20631,17612,7702,14269,20772
196,1479,5501,7416,9432,15486
8726,14240,3709,6130,2725,6363
18599,13903,6510,17700,2895,13863
13008,6397,7334,18760,18342,3136
6686,18031,2356,7690,3046,8074
11151,21517,3543,19491,3955,5022
19958,9761,15552,14334,19665,13810
3599,7642,10507,4423,14439,3533
19743,17439,15277,13850,4649,19314
1554,20299,9904,6658,8705,4386
20626,3725,9060,3116,16244,11814
13061,3965,14064,22051,16830,11261
6915,14911,3035,19289,13595,21840
18107,17080,16700,21190,3828,1670
1956,7990,5418,2316,2054,12196
12358,13986,14925,13561,1562,8404
2196,15965,19834,200,9720,22148
20187,11597,2448,20747,19171,5892
3614,2627,3640,7349,20181,8033
9133,11674,1227,18224,3367,5869
18573,10121,17617,2898,11515,6377
6904,6669,7799,7678,18520,6609
14104,10373,20975,13949,4843,21415
20036,4073,7297,2912,17466,13706
6643,4146,8733,19678,5761,2241
13365,18829,11150,3187,11613,19152
5321,2249,17205,16264,4036,8935
16403,22309,2010,11712,13735,16675
18495,3437,15293,15249,14244,18194
15618,14074,14769,10157,7471,12682
13614,13392,8735,4676,3690,10329
10673,13170,18385,7369,18004,2115
7077,13465,15164,10949,6859,17740
19214,19133,5175,9831,7756,6143
20165,14377,17973,17842,10241,9645
15037,21738,21508,14789,11339,14335
11569,2513,1594,3227,11943,19284
20188,13975,16014,16495,431,17640
21998,21002,15560,19763,8787,7788
9908,17965,10797,11625,16818,2232
12069,12817,2596,14088,4544,6311
7240,8290,12095,6846,7950,16045
15012,1925,7407,17918,7663,22334
15309,14968,20132,10259,2434,18112
65,5299,10293,11715,20511,14470
8683,1981,15159,3236,5852,18079
20641,21527,14100,22349,7942,12211
19788,2998,15625,13967,13957,15584
4222,22055,15020,5369,20227,8240
11339,21413,5168,4131,10635,16634
16501,11679,18246,5614,5911,21813
13555,2536,14591,8549,3719,5316
3033,18078,10637,3052,3229,1316
2080,17877,2854,17045,6069,11211
13718,1447,21556,12896,10941,22202
18199,2181,9254,10649,816,13343
12739,7290,18959,21839,3175,8055
11657,19231,2196,15414,11312,20474
17235,15431,20681,2940,6947,12807
15059,2750,5119,18764,16510,20394
7301,12246,22274,15478,21840,16632
9029,5505,10125,5763,20088,17989
19011,22073,1154,8433,11164,6173
8450,4738,12026,17368,2820,18889
2225,20629,22034,18426,12684,9392
10506,20574,6834,20730,17029,11076
3185,17604,13281,15120,19703,12588
17449,20286,18751,17318,19118,1894
7061,2192,21879,17763,3395,2711
2189,15861,14483,9836,20549,8394
3602,11305,15216,3175,11758,5514
2512,14769,21806,13214,21812,18600
7343,4361,15978,16970,1290,11469
2711,6054,11746,10692,5884,2665
13263,12216,9056,5784,2133,12653
1142,6643,15036,8878,8206,10805
12343,7171,20875,12337,1596,16425
5215,21496,19186,14945,5770,6191
13335,14101,12069,8645,1496,17532
13775,1627,20840,834,13809,9631
15533,21456,18602,16658,14381,4523
8334,13570,9081,1266,10627,9863
14910,16931,5332,4228,1823,1940
4433,7989,16552,10237,2602,22225
8098,399,9690,4156,11362,3235
17320,16482,16326,7378,20913,15744
2370,9103,6667,2593,3962,20975
19661,19618,2441,10358,1618,21169
16629,16253,16440,13626,3563,1989
13826,6018,10004,6198,17893,20543
17094,20710,5632,14406,15337,4631
5556,2996,15880,20001,275,20339
18552,15136,15923,14357,17942,21135
2860,6323,11394,3194,4559,19585
7354,18139,4309,18731,20804,11900
8859,6764,15826,20497,16449,8671
2356,11468,6230,10059,1385,8881
20177,20179,6239,21545,4790,20377
17262,11749,13117,16052,9106,1917
13924,22026,21857,9557,1820,18852
22310,12615,7882,19761,9767,2124
20056,18654,19726,9017,6013,12291
12835,8517,21812,7240,22309,17509
1334,14136,16487,18519,15741,13812
9131,4617,20400,21510,10673,17027
541,11728,8874,11908,8869,2717
2487,14283,15105,9656,18941,5191
20533,7972,7771,21476,880,19920
4176,17153,16757,15152,11050,14264
20823,5569,12004,11852,14188,1702
21993,13247,21105,8782,9015,2895
18281,1746,8091,11901,8843,452
16250,2490,18709,15100,17008,16599
8563,18589,5968,11048,19494,10341
8417,20125,17975,20908,14608,15764
16527,11351,13270,16554,13826,3659
15462,3485,9725,18666,13593,17499
16254,21163,2483,12540,10384,2955
11104,2798,12057,18751,3345,10957
12667,5021,11033,14982,3130,806
4392,2911,21307,1693,22142,1267
3712,17774,22387,16169,19208,13518
8164,12452,1204,6765,7461,2930
13062,4456,4280,853,19551,1132
4115,20800,9513,1566,9459,14255
13480,13228,13695,19477,13450,6535
3683,15167,4115,17764,8555,17737
11475,1132,16992,18204,6417,20228
4239,13354,9050,17281,16275,2596
11325,9447,20506,10206,6592,20610
11105,6844,9523,20048,4200,19398
20136,817,4281,20874,12527,863
16279,1054,9567,5273,6271,180
11395,19862,8286,11860,9276,5416
14605,3570,15905,5413,9944,2359
4899,8547,2701,16165,21834,21129
20900,20416,12378,18046,20832,11453
20034,7952,4340,15563,5555,16910
1926,10948,3356,10244,17260,13230
708,6060,16688,21022,8762,9565
10235,9488,14427,3835,7240,13774
17748,13509,18658,17098,9730,10872
11318,20802,1276,8728,5774,22067
2144,12367,22258,9575,5898,17148
13316,7319,11673,15854,6573,8230
18586,6075,11576,775,13319,4643
16954,8536,15863,13005,17169,8274
10680,18938,1817,2185,21766,10733
1694,21705,1771,22188,19684,20582
6201,4345,13868,670,19334,21125
279,3308,991,4496,5631,10428
20410,4816,5241,5671,4525,12115
19721,21619,10567,17417,21321,571
14831,7481,6501,1162,7001,21361
10876,20258,17640,16959,13397,4184
6864,2442,21911,12720,17840,5261
582,21397,4780,16560,8077,19992
2165,11332,663,21543,9159,15980
13086,175,15949,369,17179,18734
